Date,Open,High,Low,Close,Adj Close,Volume,Suggestion
15/04/2019,159.830002,160.479996,159.190002,160.440002,157.192886,8142800,Sell
16/04/2019,161.039993,161.100006,159.550003,160.229996,156.987122,6021400,Buy
17/04/2019,160.869995,161.070007,160.309998,160.440002,157.192886,4609100,Buy
18/04/2019,160.929993,161.100006,159,160.160004,156.918579,7859400,Buy
22/04/2019,159.199997,160.479996,159.070007,160.399994,157.153687,4602600,Sell
23/04/2019,161,161.880005,159.869995,161.660004,158.388184,6522900,Sell
24/04/2019,161.75,162.029999,160.649994,161.490005,158.221634,7376500,Buy
25/04/2019,160.520004,161.600006,158.550003,161.020004,157.761139,8862500,Sell
26/04/2019,161.259995,163.029999,160.399994,162.929993,159.632492,7525400,Sell
29/04/2019,163.210007,164.5,163.100006,164.149994,160.827789,10003600,Sell
30/04/2019,164.979996,165.699997,163.919998,164.429993,161.102127,6432700,Buy
01/05/2019,165.539993,165.740005,162.75,162.789993,159.495331,5248100,Buy
02/05/2019,162.100006,163.080002,160.429993,161.119995,157.859131,6054900,Buy
03/05/2019,162.300003,162.740005,161.179993,162.039993,158.760498,4317500,Buy
06/05/2019,158.210007,162.649994,158.199997,162.279999,158.995651,10442400,Sell
07/05/2019,160.949997,161.779999,158.679993,160.210007,156.967545,6413600,Buy
08/05/2019,159.770004,161.699997,159.520004,160.759995,157.506393,5445900,Sell
09/05/2019,158.860001,159.850006,157.169998,159.809998,156.575623,6813700,Sell
10/05/2019,158.860001,161.399994,157.270004,160.710007,157.457443,5192500,Sell
13/05/2019,157.190002,158.720001,156.419998,157.330002,154.145844,9730000,Sell
14/05/2019,158.100006,161.520004,157.940002,160.210007,156.967545,9756700,Sell
15/05/2019,159.320007,163.160004,159.100006,162.789993,159.495331,7547000,Sell
16/05/2019,163.449997,165.600006,162.860001,164.869995,161.781647,9745500,Sell
17/05/2019,163.289993,165.199997,163.199997,164.089996,161.016312,4582500,Sell
20/05/2019,163.350006,164.740005,162.330002,163.470001,160.407898,4747400,Sell
21/05/2019,164.580002,164.860001,163.190002,163.860001,160.790604,9095700,Buy
22/05/2019,163.600006,165.630005,163.449997,164.240005,161.163498,5416400,Sell
23/05/2019,163.5,164.25,160.820007,161.509995,158.484619,6138000,Buy
24/05/2019,162.75,163.410004,161.720001,162.639999,159.59346,4105600,Buy
28/05/2019,163.399994,165.770004,163.330002,163.710007,160.643402,10202300,Sell
29/05/2019,163.300003,163.5,161.479996,162.729996,159.681793,6456000,Buy
30/05/2019,162.800003,163.5,161.940002,162.759995,159.711227,4750600,Buy
31/05/2019,160.910004,162.130005,160.559998,161.330002,158.307999,5079000,Sell
03/06/2019,161.539993,162.830002,156.75,158.600006,155.62915,8034600,Buy
04/06/2019,160.289993,162.369995,158.649994,162.330002,159.28923,6684800,Sell
05/06/2019,163.5,165.399994,162.690002,165.389999,162.291931,7769300,Sell
06/06/2019,165.880005,167.399994,164.940002,166.919998,163.793274,13738500,Sell
07/06/2019,168,171.610001,167.800003,170.050003,166.864639,10528800,Sell
10/06/2019,171.839996,172.020004,170.509995,170.820007,167.620239,7565900,Buy
11/06/2019,171.949997,172.179993,168.419998,170.309998,167.119781,6082900,Buy
12/06/2019,170.380005,171.619995,169.699997,171.589996,168.375824,6772000,Sell
13/06/2019,172.139999,172.199997,168.720001,169.350006,166.17775,6901400,Buy
14/06/2019,169.770004,170.639999,168.839996,169.660004,166.481964,4999900,Buy
17/06/2019,169.729996,170.419998,169.029999,169.559998,166.383835,6410200,Buy
18/06/2019,170.649994,170.669998,167.550003,169.279999,166.10907,6969300,Buy
19/06/2019,169.389999,171.199997,169.210007,170.690002,167.492676,6323900,Sell
20/06/2019,172.509995,173.940002,171.75,173.740005,170.485535,11474100,Sell
21/06/2019,173.270004,174.809998,173.160004,173.440002,170.191132,11728200,Sell
24/06/2019,174.600006,174.729996,172.720001,173.850006,170.593445,5554900,Buy
25/06/2019,174.809998,174.940002,170.589996,171.279999,168.071594,9899900,Buy
26/06/2019,171.389999,172.389999,170.820007,171.059998,167.855713,7129900,Buy
27/06/2019,172.119995,172.399994,170.320007,171.229996,168.022552,5873400,Buy
28/06/2019,171.960007,173.550003,170.520004,173.550003,170.299103,8442700,Sell
01/07/2019,175.330002,175.539993,172.740005,173.940002,170.681778,6103200,Buy
02/07/2019,174.100006,175.320007,173.300003,175.279999,171.996689,5238100,Sell
03/07/2019,176,176.990005,175.720001,176.869995,173.5569,4066600,Sell
05/07/2019,175.860001,177.029999,174.509995,176.660004,173.35083,5840400,Sell
08/07/2019,176.300003,176.610001,175.399994,176.190002,172.889648,6720300,Buy
09/07/2019,175.429993,177.889999,175.300003,177.729996,174.400787,4894300,Sell
10/07/2019,178.580002,180.259995,178.580002,179.309998,175.951187,5110600,Sell
11/07/2019,180.119995,180.940002,179.460007,180.740005,177.354431,6986600,Sell
12/07/2019,181.350006,181.350006,178.919998,180.330002,176.952072,7196700,Buy
15/07/2019,180.559998,181.070007,179.940002,180.570007,177.187607,4490400,Sell
16/07/2019,180.369995,180.880005,178.729996,179.309998,175.951187,6800200,Buy
17/07/2019,179.559998,180.210007,179.009995,179.149994,175.794189,3994200,Buy
18/07/2019,178.630005,180.619995,178.580002,180.529999,177.148331,4736300,Sell
19/07/2019,181.839996,181.839996,179.139999,179.240005,175.882492,5327100,Buy
22/07/2019,179.639999,180.979996,179.139999,180.570007,177.187607,4862100,Sell
23/07/2019,180.889999,181.270004,179.059998,180.899994,177.511368,7193000,Sell
24/07/2019,180.789993,183.429993,179.25,183.330002,179.895905,8169300,Sell
25/07/2019,183.869995,183.990005,181.300003,181.589996,178.188461,6085800,Buy
26/07/2019,182.410004,183.820007,182.210007,183.690002,180.249161,5056300,Sell
29/07/2019,183.889999,184.070007,182.729996,183.210007,179.778152,4621800,Buy
30/07/2019,182.539993,183.380005,181.270004,181.529999,178.129608,5236600,Buy
31/07/2019,181.789993,182.050003,176.059998,178,174.665741,7981200,Buy
01/08/2019,179.190002,182.399994,178.169998,179.169998,175.813797,8417300,Buy
02/08/2019,178,178.270004,174.690002,177.419998,174.096573,8264600,Buy
05/08/2019,172.009995,173.5,166.979996,168.860001,165.696945,16858300,Buy
06/08/2019,171.789993,172.949997,170.130005,172.479996,169.249115,10281300,Sell
07/08/2019,171.5,175.729996,170.339996,175.320007,172.035904,8292800,Sell
08/08/2019,177.460007,179.949997,176.570007,179.899994,176.530121,7602800,Sell
09/08/2019,179.669998,180.100006,177.850006,179.050003,175.696075,5373700,Buy
12/08/2019,177.440002,178.649994,175.600006,176.339996,173.036804,7394400,Buy
13/08/2019,174.389999,178.919998,174.210007,178.610001,175.264313,6667700,Sell
14/08/2019,176.240005,177.25,173.160004,173.509995,170.259842,7293500,Buy
15/08/2019,174.259995,177.020004,173.520004,176.270004,173.217712,6698000,Sell
16/08/2019,178,178.75,177.199997,178.229996,175.143768,8312200,Sell
19/08/2019,180.419998,180.419998,178.119995,179.740005,176.627625,5285000,Buy
20/08/2019,179.429993,180.630005,178.490005,179.240005,176.136292,3793600,Buy
21/08/2019,180.690002,181.690002,180.240005,180.940002,177.80687,3695900,Sell
22/08/2019,181.949997,182.330002,178.610001,180.089996,176.971542,6659900,Buy
23/08/2019,179.550003,180.5,174.240005,175.229996,172.195709,7051900,Buy
26/08/2019,176.410004,177.669998,175.350006,177.589996,174.514832,7754400,Sell
27/08/2019,178.320007,179.190002,176.940002,178.380005,175.291183,4022100,Sell
28/08/2019,176.990005,178.990005,176.029999,178.669998,175.576141,4401900,Sell
29/08/2019,180.399994,181.389999,179.309998,181.169998,178.032837,4679200,Sell
30/08/2019,181.990005,182.179993,179.669998,180.820007,177.688904,4061200,Buy
03/09/2019,180.520004,181.25,179.100006,179.199997,176.096954,4644000,Buy
04/09/2019,180.899994,182.199997,180.050003,181.770004,178.622482,4154800,Sell
05/09/2019,183.729996,185.679993,183.380005,184.729996,181.531219,6386800,Sell
06/09/2019,184.740005,186.710007,184.550003,185.740005,182.523727,7990900,Sell
09/09/2019,186.919998,187.050003,179.509995,181.550003,178.406281,7290500,Buy
10/09/2019,179.410004,179.699997,173.809998,176.350006,173.296356,15255200,Buy
11/09/2019,177.399994,177.929993,174.449997,174.979996,171.950058,9113600,Buy
12/09/2019,176.850006,179.410004,176.679993,177.979996,174.898087,7748800,Sell
13/09/2019,178.649994,178.770004,176.020004,177.270004,174.200409,6103200,Buy
16/09/2019,176.169998,177.199997,175.509995,176.110001,173.060501,4253600,Buy
17/09/2019,176.830002,178.259995,175.039993,176.449997,173.394623,5924700,Buy
18/09/2019,177.089996,177.179993,172.830002,175.289993,172.254684,9542500,Buy
19/09/2019,176.199997,177.410004,175.610001,175.960007,172.913086,6964500,Buy
20/09/2019,177.399994,177.630005,173.949997,174.059998,171.046005,12820400,Buy
23/09/2019,172.899994,175.25,172.789993,174.910004,171.881241,8803500,Sell
24/09/2019,176.110001,177.199997,173.399994,174.479996,171.458679,10039900,Buy
25/09/2019,173.800003,175.669998,172.389999,175.279999,172.244858,7797300,Sell
26/09/2019,175.649994,176.449997,174.610001,175.649994,172.608444,10419000,Sell
27/09/2019,176.699997,176.830002,172.360001,174,170.987015,9212600,Buy
30/09/2019,174.169998,175.449997,172.009995,172.009995,169.031464,16464000,Buy
01/10/2019,173.020004,174.820007,172.820007,174.289993,171.271973,8146200,Sell
02/10/2019,172.639999,172.940002,168.589996,169.830002,166.889221,10596200,Buy
03/10/2019,169.910004,173.139999,168.630005,172.869995,169.876587,7242800,Sell
04/10/2019,174.679993,176.520004,174.440002,175.979996,172.932739,6027600,Sell
07/10/2019,174.660004,175.690002,173.800003,174.899994,171.871414,5248300,Sell
08/10/2019,173.570007,174.639999,171.880005,172.419998,169.434387,5336500,Buy
09/10/2019,174.110001,175.990005,173.639999,174.880005,171.851822,6277300,Sell
10/10/2019,173.889999,175.899994,173.589996,174.880005,171.851822,4762400,Sell
11/10/2019,176.869995,179.199997,176.850006,177.059998,173.994019,8754400,Sell
14/10/2019,177.380005,178.410004,177.110001,177.360001,174.288849,7240900,Buy
15/10/2019,178.130005,179.429993,177.550003,178.75,175.654785,4400200,Sell
16/10/2019,177.919998,178.259995,176.270004,177.869995,174.790009,6509000,Buy
17/10/2019,178.889999,179.190002,177.5,177.940002,174.85878,4887900,Buy
18/10/2019,177.899994,178.199997,174.550003,175.710007,172.667435,6311900,Buy
21/10/2019,176,176.729996,174.610001,176.429993,173.374924,4898200,Sell
22/10/2019,177,177.789993,170.779999,170.860001,167.901398,10094700,Buy
23/10/2019,170.990005,172.169998,170.179993,171.320007,168.353424,7122300,Sell
24/10/2019,173.419998,176.869995,173.399994,176.160004,173.109619,7872600,Sell
25/10/2019,174.929993,179.149994,173.5,177.850006,174.770355,10130100,Sell
28/10/2019,178.929993,180.179993,178.350006,179.839996,176.725906,10086500,Sell
29/10/2019,179.800003,180,177.369995,177.630005,174.554153,7572800,Buy
30/10/2019,177.789993,179.419998,176.389999,179.25,176.146133,5374800,Sell
31/10/2019,179.25,179.699997,178.009995,178.860001,175.762848,6830800,Buy
01/11/2019,180.130005,181.320007,179.559998,180.929993,177.797043,7000200,Sell
04/11/2019,182.080002,182.399994,178.809998,178.949997,175.851303,7154800,Buy
05/11/2019,179.070007,179.559998,175.179993,176.369995,173.315979,7447500,Buy
06/11/2019,176.369995,178.190002,176.139999,176.770004,173.709045,6992500,Sell
07/11/2019,177.350006,180.649994,176.850006,178.429993,175.340302,7227200,Sell
08/11/2019,178.380005,179.449997,177.800003,178.970001,175.870972,3894100,Sell
11/11/2019,178.5,180.360001,178.199997,179.539993,176.431076,3617300,Sell
12/11/2019,179.940002,181.059998,178.880005,179.740005,176.627625,6118700,Buy
13/11/2019,179.399994,180.880005,177.899994,179.410004,176.303329,6138300,Sell
14/11/2019,179,179.770004,178.059998,179.75,176.933319,9811000,Sell
15/11/2019,180.029999,180.679993,179.080002,179.770004,176.953003,7808800,Buy
18/11/2019,179.570007,180.320007,178.979996,179.660004,176.844727,7173700,Sell
19/11/2019,180.389999,182.979996,180.199997,182.770004,179.905991,8549900,Sell
20/11/2019,182.309998,183.220001,180.350006,181.660004,178.813385,6040500,Buy
21/11/2019,181.169998,181.809998,179.320007,179.889999,177.071106,5112200,Buy
22/11/2019,180.130005,180.470001,178.350006,179.470001,176.6577,6865600,Buy
25/11/2019,180.399994,181.350006,180.110001,180.970001,178.134186,5457800,Sell
26/11/2019,181.460007,182.919998,181.210007,182.550003,179.689438,7079000,Sell
27/11/2019,183,184.539993,182.259995,184.369995,181.480942,11452700,Sell
29/11/2019,183.929993,184.850006,183.360001,184.509995,181.618698,3139100,Sell
02/12/2019,184.240005,184.369995,179.869995,181.789993,178.94133,6883200,Buy
03/12/2019,179.899994,182.139999,179.660004,181.899994,179.049622,4543300,Sell
04/12/2019,182.660004,182.660004,180.470001,180.600006,177.769974,10650400,Buy
05/12/2019,181.25,182.029999,180.070007,181.889999,179.03978,4638600,Sell
06/12/2019,182.740005,183.279999,181.339996,182.169998,179.315369,14526700,Buy
09/12/2019,181.899994,183.259995,181.300003,182.919998,180.053635,10233100,Sell
10/12/2019,182.550003,183.149994,181.899994,182.259995,179.403961,8625700,Buy
11/12/2019,183.070007,183.080002,181.190002,182.009995,179.157867,7138800,Buy
12/12/2019,181.660004,183.330002,180.830002,182.639999,179.778015,11192100,Sell
13/12/2019,182.5,185.520004,182.039993,185.139999,182.238861,8558100,Sell
16/12/2019,186.330002,186.820007,185.770004,186.240005,183.321625,8249900,Buy
17/12/2019,186.5,186.779999,184.100006,185.520004,182.6129,10208700,Buy
18/12/2019,185.520004,186.440002,184.899994,184.899994,182.002609,8968500,Buy
19/12/2019,184.5,186.580002,184.5,186.539993,183.616882,5854200,Sell
20/12/2019,187.600006,188.169998,186.300003,188,185.054047,11259500,Sell
23/12/2019,188.149994,188.410004,187,187.080002,184.148453,5831700,Buy
24/12/2019,187.100006,188.020004,186.910004,187.570007,184.630798,2420900,Sell
26/12/2019,187.889999,189.179993,187.699997,189.160004,186.195847,5237000,Sell
27/12/2019,189.740005,189.889999,188.470001,189.389999,186.422241,5448600,Buy
30/12/2019,189.309998,189.479996,187.119995,187.830002,184.886703,4833600,Buy
31/12/2019,187.059998,188,186.539993,187.899994,184.955566,5273000,Sell
02/01/2020,189,191.139999,188.720001,191.119995,188.125153,8733000,Sell
03/01/2020,188.410004,190.960007,187.919998,189.600006,186.628983,4899700,Sell
06/01/2020,188,189.210007,187.160004,189.190002,186.225388,10109500,Sell
07/01/2020,189.589996,190.100006,188.600006,188.690002,185.7332,4392300,Buy
08/01/2020,189.490005,192.5,188.800003,191.919998,188.912582,5712000,Sell
09/01/2020,193,193.919998,192.520004,193.25,190.221771,6748000,Sell
10/01/2020,193.5,194.570007,193.110001,193.770004,190.733612,6586400,Sell
13/01/2020,194.440002,195.600006,194.279999,195.330002,192.26918,11290500,Sell
14/01/2020,196.740005,196.949997,195.139999,196.050003,192.977905,6236500,Buy
15/01/2020,197,200.149994,196.320007,199.800003,196.669128,10831100,Sell
16/01/2020,201,201.5,199.779999,200.949997,197.801086,9983700,Buy
17/01/2020,201.759995,204.75,199.979996,204.699997,201.492325,12518900,Sell
21/01/2020,204.130005,208.389999,203.800003,207.289993,204.041748,14861700,Sell
22/01/2020,207.509995,210.130005,207.289993,207.899994,204.642212,8065000,Sell
23/01/2020,207.899994,208.399994,205.300003,206.520004,203.283829,8520800,Buy
24/01/2020,207.419998,207.990005,204.210007,205,201.787659,7812900,Buy
27/01/2020,200,203.330002,199.100006,201.690002,198.529495,7198900,Sell
28/01/2020,202.389999,203.839996,201.779999,202.850006,199.671326,7215700,Sell
29/01/2020,204.300003,205.919998,202.509995,204.860001,201.649857,7041700,Sell
30/01/2020,204,208.5,203.320007,208.210007,204.947342,8571900,Sell
31/01/2020,201.490005,203.979996,198.259995,198.970001,195.852127,16699600,Buy
03/02/2020,199.940002,202.259995,199.850006,200.809998,197.663284,10885900,Sell
04/02/2020,203.5,204.919998,202.229996,203.559998,200.370224,10205900,Sell
05/02/2020,205.5,205.600006,199.949997,202.809998,199.631958,8672400,Buy
06/02/2020,203.050003,204.630005,202.479996,203.039993,199.858337,7001200,Buy
07/02/2020,201.979996,203.830002,201.089996,202.740005,199.563065,5691100,Sell
10/02/2020,201.970001,206.130005,201.860001,205.990005,202.762131,6239500,Sell
11/02/2020,207.5,207.669998,203.639999,203.940002,200.744263,10231900,Buy
12/02/2020,205,208.149994,205,207.440002,204.189407,7355800,Sell
13/02/2020,206.619995,208.470001,206.050003,207.399994,204.445679,9495300,Sell
14/02/2020,208.289993,210.779999,208.009995,210.289993,207.294525,6548800,Sell
18/02/2020,210,211.5,209.360001,211.199997,208.191574,7651500,Sell
19/02/2020,212.520004,214.169998,211.720001,213.309998,210.271515,5927500,Sell
20/02/2020,212.130005,213.690002,208.279999,211.449997,208.438019,8531900,Buy
21/02/2020,209.899994,210.220001,207.419998,208.809998,205.835617,9231500,Buy
24/02/2020,197.889999,203.770004,194.009995,198.789993,195.958328,13316800,Sell
25/02/2020,198.789993,199.889999,187.720001,188.399994,185.716339,18539000,Buy
26/02/2020,190,193.509995,187.029999,187.210007,184.543304,14214700,Buy
27/02/2020,182.119995,186.339996,180,180.009995,177.445831,17536600,Buy
28/02/2020,173.789993,182.330002,172.979996,181.759995,179.170929,22659000,Sell
02/03/2020,186.320007,192.440002,183.100006,192.330002,189.590363,17434500,Sell
03/03/2020,193.199997,194.039993,184.5,185.729996,183.084366,15226400,Buy
04/03/2020,190.360001,194.490005,186.169998,194.289993,191.522446,10789100,Sell
05/03/2020,191.240005,191.919998,185.639999,186.960007,184.296875,10106900,Buy
06/03/2020,183.539993,185.990005,179.979996,184.360001,181.733902,15183200,Sell
09/03/2020,171.210007,179.570007,168.309998,171.130005,168.692352,20486400,Buy
10/03/2020,179.470001,182.610001,171.880005,182.600006,179.999008,16119400,Sell
11/03/2020,177.649994,178.729996,170.199997,172.949997,170.48642,14598200,Buy
12/03/2020,158.5,172,156.990005,160.080002,157.799774,27467700,Sell
13/03/2020,168.720001,176.320007,162.210007,175.830002,173.325409,19948900,Sell
16/03/2020,151.139999,165.309998,147.979996,152.009995,149.844711,23692000,Sell
17/03/2020,155.75,163.699997,149.25,157.889999,155.640945,22298000,Sell
18/03/2020,148.460007,150.679993,139.800003,148.479996,146.36499,22787500,Sell
19/03/2020,146.919998,157.25,141.470001,152.25,150.081284,19362800,Sell
20/03/2020,154.820007,158.259995,145.669998,146.830002,144.73848,18692100,Buy
23/03/2020,141.330002,143.350006,133.929993,135.740005,133.806442,30344100,Buy
24/03/2020,144.839996,155.25,143.580002,154.529999,152.328781,24488300,Sell
25/03/2020,159.320007,168.179993,153.580002,161.779999,159.47554,20619600,Sell
26/03/2020,162.080002,169.529999,161.789993,168.880005,166.474396,17062900,Sell
27/03/2020,161.080002,167.100006,158.149994,161.559998,159.258652,14950700,Sell
30/03/2020,161.039993,165.869995,160.690002,165.570007,163.211548,15714500,Sell
31/03/2020,166.429993,168.190002,160.539993,161.119995,158.824905,20613100,Buy
01/04/2020,156.320007,158.070007,151.419998,153.110001,150.929047,12595200,Buy
02/04/2020,152.529999,158.350006,151.289993,157.389999,155.148071,14051100,Sell
03/04/2020,155.559998,157.720001,150.600006,151.850006,149.686996,11994700,Buy
06/04/2020,160.020004,170.729996,158.25,169.440002,167.026428,16479100,Sell
07/04/2020,177.759995,178.800003,168.100006,168.589996,166.188522,15379000,Buy
08/04/2020,171.009995,176,167.929993,174.940002,172.448059,11146500,Sell
09/04/2020,176.270004,177.190002,172.850006,173.690002,171.215881,12231800,Buy
13/04/2020,172.259995,172.320007,166.149994,168.990005,166.58284,14043700,Buy
14/04/2020,173.089996,175.429993,170.830002,174.619995,172.132645,9980500,Sell
15/04/2020,168.699997,169.360001,164.949997,165.960007,163.596008,12118700,Buy
16/04/2020,167.110001,168,159.800003,162.419998,160.1064,20308200,Buy
17/04/2020,169.649994,170.990005,164.949997,169.539993,167.125,15375800,Buy
20/04/2020,167.330002,167.429993,163.199997,164.220001,161.880783,10505200,Buy
21/04/2020,162,162.570007,159.149994,160.529999,158.243347,10562100,Buy
22/04/2020,164.660004,167.699997,162.919998,166.589996,164.217026,14502500,Sell
23/04/2020,167.880005,170.410004,166.210007,166.380005,164.010025,11411300,Buy
24/04/2020,168.440002,168.75,164.009995,167.320007,164.936615,8391400,Buy
27/04/2020,168.649994,172.350006,168.550003,171.759995,169.313354,9903300,Sell
28/04/2020,175,175.009995,170.380005,171.25,168.810638,8614400,Buy
29/04/2020,176.850006,182.25,176.100006,181.789993,179.2005,12862800,Sell
30/04/2020,181.779999,181.830002,177.660004,178.720001,176.17421,11331600,Buy
01/05/2020,174.449997,179.639999,174.270004,175.570007,173.069092,10109600,Sell
04/05/2020,172.949997,176.940002,171.720001,176.149994,173.640823,9386200,Sell
05/05/2020,179.089996,181.100006,178.259995,178.440002,175.898224,13513000,Buy
06/05/2020,179.720001,180.509995,177.880005,178.779999,176.233383,8540500,Buy
07/05/2020,181.75,184.979996,181.710007,182.720001,180.117249,9262200,Sell
08/05/2020,185.029999,185.75,183.619995,185.089996,182.453476,6470100,Sell
11/05/2020,183.869995,184.619995,181.429993,183.559998,180.945282,8683100,Buy
12/05/2020,183.559998,183.990005,179.369995,179.470001,176.913559,8219700,Buy
13/05/2020,178.5,181.089996,175.039993,177.089996,174.859741,13377100,Buy
14/05/2020,175.940002,181.050003,173.820007,180.899994,178.621765,9695100,Sell
15/05/2020,179.979996,184.139999,178.869995,183.490005,181.179153,10785900,Sell
18/05/2020,188,192.830002,187.470001,191.380005,188.969788,11802200,Sell
19/05/2020,191.139999,194.5,189.229996,189.360001,186.975204,7446800,Buy
20/05/2020,193,194.990005,192.410004,193.860001,191.418549,9545600,Sell
21/05/2020,193.5,193.619995,190.020004,190.619995,188.21933,11338100,Buy
22/05/2020,191,191.369995,189.229996,190.860001,188.456345,5807600,Buy
26/05/2020,195.800003,196.270004,192.759995,193.220001,190.786606,9662200,Buy
27/05/2020,194.309998,194.309998,188.520004,192.820007,190.391663,7650300,Buy
28/05/2020,193.539993,198.289993,192.710007,194.259995,191.813492,8352200,Sell
29/05/2020,194.5,196.740005,193.279999,195.240005,192.781174,10211900,Sell
01/06/2020,194.710007,195.880005,193.520004,194.350006,191.90239,6011300,Buy
02/06/2020,195.940002,197.520004,194.919998,196.360001,193.887085,8462100,Sell
03/06/2020,198,198.139999,195.570007,196.869995,194.39064,8879400,Buy
04/06/2020,195.979996,196.460007,193.119995,193.639999,191.201324,7829800,Buy
05/06/2020,196.199997,199.770004,195.479996,199.610001,197.096161,8561200,Sell
08/06/2020,199.580002,199.960007,197.130005,199.600006,197.086288,7628100,Sell
09/06/2020,198.360001,201.669998,198.240005,199.080002,196.572784,6892300,Sell
10/06/2020,199.899994,202.179993,198.949997,200.479996,197.95517,8405300,Sell
11/06/2020,195.139999,196.360001,188.75,188.880005,186.501266,11974600,Buy
12/06/2020,194.210007,195,187.850006,192.259995,189.838699,11706300,Buy
15/06/2020,187,192.479996,186.210007,191.759995,189.344971,6752700,Sell
16/06/2020,196.860001,198.380005,191.800003,192.880005,190.450882,11057200,Buy
17/06/2020,193.660004,195.369995,193.059998,193.559998,191.122314,5968900,Buy
18/06/2020,192.600006,194.25,192.110001,193.910004,191.467941,5803200,Sell
19/06/2020,196.889999,197.100006,191.369995,192.199997,189.779449,11483300,Buy
22/06/2020,191.990005,196.360001,191.289993,194.960007,192.504715,6674500,Sell
23/06/2020,196.25,200.149994,195.820007,197.970001,195.476776,9866800,Sell
24/06/2020,197.020004,197.479996,190.690002,191.410004,188.99942,9453100,Buy
25/06/2020,191.100006,194.240005,189.899994,193.979996,191.537018,9936600,Sell
26/06/2020,193.100006,194.130005,189.080002,189.270004,186.886353,11836000,Buy
29/06/2020,189.910004,191.449997,187.300003,191.380005,188.969788,8020400,Sell
30/06/2020,191.490005,193.75,190.160004,193.169998,190.737259,9040100,Sell
01/07/2020,193.850006,195.350006,192.660004,193.779999,191.339554,6394100,Buy
02/07/2020,196,197.919998,195,195.669998,193.20575,6299300,Buy
06/07/2020,198.729996,199.179993,195.679993,197.759995,195.26944,7292200,Buy
07/07/2020,196.809998,198.899994,193.809998,194.199997,191.754257,7660100,Buy
08/07/2020,195.080002,195.520004,193.119995,195.070007,192.613312,8368000,Buy
09/07/2020,195,195.490005,189.949997,192.210007,189.789322,8548200,Buy
10/07/2020,191.649994,192.820007,189.440002,192.550003,190.125046,7674200,Sell
13/07/2020,193.610001,195.190002,188.699997,189.020004,186.639511,8564100,Buy
14/07/2020,189.5,193.470001,187.179993,193.330002,190.895218,8003900,Sell
15/07/2020,195.229996,197.770004,194.5,196.550003,194.074677,7681100,Sell
16/07/2020,195.330002,195.710007,192.520004,193.5,191.063065,5064000,Buy
17/07/2020,194.830002,195.570007,193.119995,195.089996,192.633057,6395000,Sell
20/07/2020,194.740005,199.479996,193.669998,198.470001,195.970505,6985300,Sell
21/07/2020,200,200.169998,195.679993,196.479996,194.005539,7218700,Buy
22/07/2020,196.479996,199,196.25,198.860001,196.35556,6823400,Sell
23/07/2020,198.440002,200.949997,196.429993,197.429993,194.943573,6106700,Buy
24/07/2020,195.669998,197.479996,194.029999,195.149994,192.692307,7160300,Buy
27/07/2020,195.160004,197.809998,194.199997,196.910004,194.430161,5604700,Sell
28/07/2020,197.690002,199.369995,196.710007,196.740005,194.262283,6897300,Buy
29/07/2020,193.089996,198.889999,193.050003,198.580002,196.079117,9471300,Sell
30/07/2020,195.199997,196.559998,192.119995,194.059998,191.616028,10499400,Buy
31/07/2020,194.419998,194.690002,189.440002,190.399994,188.002136,14180800,Buy
03/08/2020,191.800003,193.339996,190.210007,190.690002,188.288483,11405200,Buy
04/08/2020,191.130005,192.940002,190.080002,192.289993,189.868332,8204000,Sell
05/08/2020,193.559998,198.179993,193.100006,196.100006,193.630341,8876800,Sell
06/08/2020,195.979996,198.919998,194.789993,198.770004,196.266724,7480300,Sell
07/08/2020,197.589996,197.979996,195.300003,196.360001,193.887085,5654000,Buy
10/08/2020,196.360001,198.309998,195.330002,196.789993,194.311646,5525400,Sell
11/08/2020,197.820007,202.889999,196.339996,197.770004,195.279312,11549600,Buy
12/08/2020,199,200.229996,198.240005,198.740005,196.237106,5432500,Buy
13/08/2020,197.130005,199.940002,197.029999,197.580002,195.386627,7014800,Sell
14/08/2020,197.009995,198.070007,195.770004,196.639999,194.457062,5014400,Buy
17/08/2020,197.300003,200.460007,196.710007,199.429993,197.21608,6256200,Sell
18/08/2020,199.979996,200.100006,196.820007,199.009995,196.800766,6519900,Buy
19/08/2020,198.919998,202.839996,198.899994,200.990005,198.758804,9467600,Sell
20/08/2020,199.899994,204.440002,199.600006,204.149994,201.883698,8849200,Sell
21/08/2020,204.5,205.139999,203.339996,204.130005,201.863907,9998300,Buy
24/08/2020,205.009995,206.449997,204.669998,206.410004,204.118622,6159600,Sell
25/08/2020,207.190002,208.199997,205.539993,208.100006,205.789871,5828300,Sell
26/08/2020,208.100006,210.800003,207.300003,210.259995,207.925842,7035200,Sell
27/08/2020,211.210007,212.179993,209.050003,211.029999,208.687332,8619600,Buy
28/08/2020,212,216.160004,211.220001,215.710007,213.315384,7349800,Sell
31/08/2020,215.539993,215.960007,211.559998,211.990005,209.636688,9326900,Buy
01/09/2020,212.210007,213.889999,211.119995,213.350006,210.981583,5642900,Sell
02/09/2020,214.130005,217.350006,213.770004,216.479996,214.076797,9863800,Sell
03/09/2020,214.929993,214.929993,207.089996,208.960007,206.64032,11310200,Buy
04/09/2020,208.490005,210.5,200.149994,204.660004,202.388016,13243600,Buy
08/09/2020,200.779999,202.25,199.210007,200.119995,197.898438,14186900,Buy
